Actual_Result,Result,id
Positive,Positive, A2QOSIE4YBZ9IM
Neutral,Neutral, A2H8GV1EE44BNY
Positive,Positive, ABJGTBTEPTQON
Negative,Positive, AXPNGPTCS3C07
Negative,Positive, A3I64V4AR136KY
Positive,Positive, A18MR1G67689HV
Positive,Positive, A22608OHRDIG0T
Negative,Negative, A1ETSLQP3U2SLT
Positive,Positive, A3RCVP0NZFJHYC
Positive,Positive, A38IJR5JGPGXDE
Positive,Positive, A2IMYTQRZ718TA
Positive,Positive, ALSON8ZAD6H0F
Positive,Positive, A303M28TN0YMA4
Neutral,Positive, A1ZS78VULYT6X9
Positive,Positive, A9N96OEILJOCE
Positive,Positive, A1NMI0UBKMRMWR
Positive,Positive, A21HBNR8ELK2CX
Positive,Positive, A3LVG081YTX3G
Positive,Positive, A1OLS38AAEFH37
Positive,Positive, A3L1DG25ZGUYJV
Positive,Positive, A3JJDFWN6969IB
Positive,Positive, A34Q87DJZDW24X
Positive,Positive, A2XYHKEWQRRKMK
Negative,Positive, A2948QWE72VNMQ
Positive,Positive, AWIALX3KHRWEF
Positive,Positive, A1MI21J7O0HLRU
Positive,Positive, A2498S2X91G5RH
Positive,Positive, A1WIZF16FAU50P
Negative,Positive, A3HBLSSAI1ADOC
Positive,Positive, AQLWJQ9AASLG3
Positive,Positive, A22APTMUFIJRYB
Positive,Positive, A1GCKZZWT52T1I
Positive,Positive, A2P22CV7IEF20Y
Positive,Positive, A127QG8T6XEOLE
Negative,Negative, A4OMGXRO92XMB
Positive,Positive, A1TJVOHDG5ZX76
Neutral,Positive, A36IJ9EUQ38QV5
Positive,Positive, A3MPMY1CSSXDRF
Negative,Neutral, AOP43JFBAILRJ
Positive,Positive, A2THBFLI1CEJ6H
Positive,Positive, A2OAGM8BKYO50S
Positive,Positive, A3UOZKXPGY4N1U
Neutral,Positive, A2QXUOEL7EGBTB
Positive,Positive, A2PPKCNQYZKFEM
Neutral,Neutral, A1DNJZA1GYO5P8
Positive,Positive, ACR1K8E4BZHX4
Positive,Positive, A2RE9M0NO5TKW2
Positive,Positive, A2M1N5J8KL17IJ
Positive,Positive, A13AADNRSU5XCV
Negative,Negative, A3BGB6Y97AVYXL
Positive,Positive, A1OLODZKVGATQH
Positive,Positive, A3I2WAI7S0MXD
Neutral,Neutral, A223MV1QRORKP8
Negative,Negative, A3W523APMIMS3K
Positive,Positive, A10HESJQHIGG91
Positive,Positive, A2J4VZSLAKY6CM
Positive,Positive, APZM2BZ4BPOKM
Positive,Positive, A3PM1EFGXR3QWE
Positive,Positive, A1K4TSX3I0I2JM
Positive,Neutral, A2RZ3FL05I0UR5
Positive,Positive, A9T7A9PDN6NP0
Positive,Positive, A1O0KEDL9V3K79
Positive,Positive, A2LV6E7UYV7DCR
Positive,Neutral, A2WTETUT2SF8F7
Positive,Positive, A15P5LVB6D5HO5
Neutral,Negative, A2B16PKVYNT655
Positive,Positive, A3GVFL7ZKRNG13
Positive,Positive, A3EWEIUKI99ZCR
Positive,Positive, A2TB4KQYQ764IA
Positive,Positive, A1Y51LLK1BEPG2
Positive,Positive, A95CDIPSZMBM5
Positive,Positive, A1K0DEAEOXQXY3
Positive,Positive, A4IED910O0JI3
Positive,Positive, AC6WH3UR0G2SO
Neutral,Positive, A1L6JT4GCLG92W
Negative,Negative, A3JTP999BN9500
Positive,Positive, A2Y8ACFTJZU3LP
Neutral,Positive, A3BOQ6R4T9LD0C
Positive,Positive, AG8H5G7HG8AKT
Positive,Neutral, A2Q91MV6PQDJZA
Positive,Positive, AS2RP3QDS00Z9
Negative,Negative, AK6KF843L0BV
Neutral,Negative, A3APDLE6O82FB9
Positive,Positive, AQL2YJYUOAWZK
Positive,Positive, A3AFF6XMHMG9TD
Positive,Positive, AJ2ZYSYC9DLXO
Positive,Positive, A59MV8W4GH0W7
Positive,Positive, ANXE5JRS6RXIB
Positive,Positive, A26JBL94UKOMJ6
Positive,Positive, A26492429XLGYL
Positive,Positive, A31TMF7HOKIIBE
Positive,Positive, A1POQ21MT5FHNZ
Neutral,Negative, A1X4K0KGOZ6RD
Positive,Positive, A2MWO7AU45E6FF
Positive,Positive, A1JIGWWJ97HSDW
Neutral,Positive, A3OADJ9KM36GO0
Negative,Positive, A2THK4LTZ1EMCJ
Positive,Positive, AHPW8MXWQXXZ8
Positive,Positive, A3FYJM9R4P2M5L
Positive,Positive, A1SIJY4AOG998H
Positive,Positive, A3SL4RPY4KDNAQ
Positive,Positive, A15L8KTDX19ICO
Positive,Positive, A2S4ZIHHTNKJGA
Positive,Positive, A3SPNOIW7CGGGS
Positive,Positive, AD1WMTL1RBK3A
Positive,Positive, A1JJFIGGZZ1KX6
Negative,Positive, A39L5DFXU99PIF
Negative,Positive, A3OMHBCEG7LYG7
Positive,Positive, A3K4N4M5VQKJOI
Positive,Positive, APJVMU17GSAGG
Positive,Positive, A3VFLOI4QE2WRZ
Positive,Positive, A35P26FNIE40YY
Positive,Positive, A2EMT2T8ZQ617V
Positive,Positive, A2IRQT92HH69D6
Positive,Positive, AVF2WMYRCFLGE
Neutral,Positive, A2S2ONUXPQ4CQZ
Positive,Positive, AV286VGC2Z0DT
Positive,Positive, A28YX46LGVTCGY
Positive,Positive, A1ZL7S90GFB4B9
Neutral,Neutral, A3D4IZSGNKP8RT
Positive,Positive, AOMD9HN907MYF
Negative,Negative, A13ZO3BP01T0ZS
Negative,Neutral, AWBLU17ZOLZH7
Positive,Positive, A3QA3HK8CSEG06
Negative,Negative, A3JVOY1W9Q3U7P
Positive,Positive, A3FXLKQWV9CDLP
Positive,Positive, A1WPCNJ1E13B1B
Positive,Positive, A2QJCQSBKEZ7F
Positive,Positive, A3JKFXC0ZPAIAF
Positive,Positive, A2UDMHKI30HOI4
Positive,Positive, ARW6P41ZGBZ9H
Positive,Positive, A3AV6I7ZE2FMKZ
Neutral,Positive, A2VALAYAH2P9W7
Positive,Positive, AY1SGD1DU3SSV
Positive,Positive, A1KYYUJ1Q4ALO1
Positive,Positive, A2NUOELL2BFVK2
Positive,Positive, A2UJGDLTBRXG1H
Positive,Positive, A22AX6J9UE01TC
Positive,Positive, A2CA7EAFBS6MOZ
Positive,Positive, A1AT60KWY9K6VY
Positive,Positive, A1TQT9JZGT0P45
Neutral,Negative, AVN1EMC8DE57Q
Positive,Positive, A2VY7MSG1FLO6T
Neutral,Positive, A34ALD3EHJND7R
Positive,Positive, AHWKBRFYHZZQW
Positive,Positive, A1PYXSAAH3JQFN
Positive,Positive, A30Q5GEAIW7K5S
Positive,Positive, A17T6UI7EK24W7
Positive,Positive, A3R58RABVJDMLI
Positive,Positive, A1YAWWLN70H0LW
Positive,Positive, A1L2CF2RM6CVMP
Neutral,Positive, A1DQR761JMVROA
Positive,Positive, AHM8CGKRVJ16
Positive,Positive, A3URIC23BQU3XH
Positive,Positive, A37FCM3QQA8H90
Negative,Positive, A1EA7WADBMJHTQ
Positive,Positive, AKRQR0OJD6Q87
Positive,Positive, A3SC9Z8JBI37QA
Positive,Positive, A2WVTZW2QTBPP9
Positive,Neutral, A1RELFILPNGME1
Positive,Positive, A1V7NP1PWGBQPZ
Positive,Positive, A3QBDYHHWTHJ8O
Positive,Positive, A1B01YPP08U1TW
Positive,Positive, A1M8ZRV2I7A8TW
Positive,Positive, A3UL14YI5HR4B0
Positive,Neutral, A38VQQU7NGX47W
Neutral,Positive, A7K9BHIV8Y5YG
Negative,Negative, A222M6YE4XBCY5
Positive,Positive, A1JSZ50I5Z5XS3
Negative,Negative, A1LBTKUG4JUUQ5
Positive,Positive, A2AAS03X5BKQEQ
Positive,Positive, ANPW9OOJMD9WV
Positive,Positive, A3DTEW4MIHAFR1
Positive,Positive, A2EIW4IMTYGVCF
Positive,Positive, ASTZYE9Y31JJ9
Positive,Positive, A32BUJ6TVK9XTS
Positive,Positive, A1D1KN8F3WTFMT
Positive,Positive, A3UPKTGC4V1DBE
Negative,Positive, A2FB72QJJYSL9K
Positive,Positive, A3J1VO7XSD13BB
Positive,Positive, A2JK1OB5STQXOJ
Positive,Positive, A1H18Z16P5I7LA
Positive,Positive, A3J7PR9FMYMQWT
Positive,Positive, A137KIRX7NI4P1
Positive,Positive, ADGVMM1B6KAPE
Positive,Positive, A1A55SSNA195JG
Positive,Positive, A3GAGJCMG7LXC2
Positive,Positive, A2SRUW0OOOCKW6
Positive,Positive, A1ISD38E2FUR9H
Positive,Positive, A19R1NYBJDSSS6
Negative,Negative, A247OZ84P5RJ51
Positive,Positive, A36KM2OG1Y9NGS
Positive,Positive, A26SDD0KLX7KPS
Positive,Negative, AJTW6GYP3B3L7
Positive,Positive, A1F4WMYZFDOGVL
Negative,Negative, AFXIADDRB0W2W
Positive,Positive, A2BDUTHCB9GZRH
Positive,Positive, A383KQTQIFG3I3
Positive,Positive, A3TWK7UN96VKC9
Positive,Positive, A27MAHPR5JA1D7
Positive,Positive, A2H59ULN3HIT1C
Positive,Positive, ASBLUZWS98EM2
Positive,Positive, A1QSH4A748DD51
Positive,Positive, A22SRQ139G8V4D
Positive,Positive, A17S8VRZ3GLUEE
Positive,Positive, ANBUN01E8QDSB
Positive,Positive, A3RWWNVDENAQYZ
Positive,Neutral, A1F279AD1TYWDT
Positive,Positive, A24H1ZZCG1M2DF
Positive,Positive, A23ILWZH5P3M1M
Positive,Positive, A26DHMBULKL6D9
Positive,Positive, AB0FIQFCZ7J2N
Positive,Positive, A225WT5SEQ8EZ5
Positive,Positive, A7M891GL37EYB
Positive,Positive, A3JGEJ0GPCQA47
Negative,Negative, A267QVA1GWNZMY
Positive,Positive, A393NWOKG7CRGF
Positive,Positive, A55H709WWNG0Q
Positive,Positive, A2JZ9N0CZEZ03F
Positive,Positive, A32995O98O80SQ
Positive,Positive, AI0NKX2EPD7RM
Positive,Positive, A4KM93KVF1FGY
Positive,Positive, A36CO5QTT606JY
Positive,Positive, A17P47W9Y4SQ3A
Positive,Positive, A3G94SGYWGUNM1
Positive,Positive, AHM3U0DQQNFM
Positive,Positive, A30X7EP8R726G3
Negative,Negative, A1Z2M9GEYFVKMB
Neutral,Positive, A3MX44NOGGPVS4
Positive,Positive, A2L3RXHU2R1RUY
Positive,Positive, A2P3TGJU301KXD
Positive,Positive, A2BLOSH9N8IKDE
Negative,Positive, A2KE7YZ2TXS8QB
Positive,Positive, A182SCZDHO2WPY
Positive,Positive, A10FM4ILBIMJJ7
Positive,Positive, A34WX1DYCY5SAK
Negative,Positive, AOGTT0MI3CLUM
Positive,Positive, A2JVCDO4BL1XPU
Negative,Negative, ATCVILAKE5ER1
Positive,Positive, AIM39KGRJR684
Positive,Positive, A1X255T20XYPM4
Positive,Positive, A389BZOYL90IGU
Negative,Negative, A155HFDB75CBA4
Positive,Positive, A2OS818XXJBE8F
Neutral,Negative, A2RIIKMLPIRO92
Positive,Positive, A2KB92SVHIZ8O1
Positive,Positive, N/A
Neutral,Positive, A3JGCTQT4H9TSS
Positive,Positive, A2HGLIND62AO3G
Positive,Positive, A3POXRUL37GP4
Positive,Positive, A2U9VIS2WVAEPT
Positive,Positive, A1RSNURBMKK80S
Positive,Positive, AMDHEPP78O83I
Positive,Positive, A2XY2PXJ4OD8QT
Positive,Positive, AHH1G743VU5SZ
Negative,Neutral, A281ZT63NMURUB
Positive,Positive, A2Y05FSM03VCVG
Positive,Positive, A25C4N56HJKPMO
Positive,Positive, AMH8CI3N56NIU
Neutral,Neutral, A1GUGULLDNT2MD
Positive,Positive, AZV9GQJ5FDXC3
Positive,Positive, A2FS09W871D8E4
Positive,Positive, A1DF53KHQKWT8D
Positive,Positive, A35JKI15OMB5HG
Positive,Positive, AQJI9OOK1NX5M
Positive,Positive, A337XCDWZ5ZTBV
Positive,Positive, ANMI9WOB8Y4JX
Positive,Positive, A1MUNBOAA8RQ1X
Neutral,Positive, A20636OF43Z7TN
Positive,Positive, ATKRE7619YROI
Positive,Positive, ARPTRWB82IBQE
Positive,Positive, A3FIGZIHB8L9ZY
Positive,Positive, A2ME07PH69JI7R
Positive,Positive, A21ZMOHKFP4Y3X
Positive,Positive, A1B7W464V99YFD
Positive,Positive, A3QW3HPAF1UK2J
Positive,Positive, A1ETEIENP0QKVK
Positive,Positive, A2X5RSSXJVJ0QA
Positive,Positive, AMIX6MCW3ORH9
Positive,Positive, A210SQOZVNM4Z0
Positive,Positive, A1DF1SN6BSYIXV
Negative,Negative, A3W380YX7WZPIY
Positive,Positive, A3808P3RP7TIJM
Positive,Positive, A7YBTQQ162NOI
Positive,Positive, A2LO987PV15QOS
Positive,Positive, A1VTCSCH8FFC76
Positive,Positive, A1CHZCPY273WVU
Negative,Positive, A2ZYMOB9TD7NIE
Positive,Positive, AH4L0WGP61WJ4
Positive,Positive, A2B9XCN6ZJ5K2W
Positive,Positive, A2DSU1UD7Z6U6X
Positive,Positive, A3BB9ARHSERI6R
Negative,Negative, A1672LH9S1XO70
Positive,Positive, ADF1QXJ5PN7ZU
Positive,Positive, A2Z8BP1MEJGVDN
Positive,Positive, AX8IHPC4CJSAQ
Positive,Positive, A2FI43B178E3DG
Neutral,Neutral, A1LIAB6C6B38DG
Positive,Positive, A2694IB4FQWVMT
Positive,Positive, A2SPMCBUVO3FHP
Negative,Negative, A2JCA2YIV3E45V
Positive,Positive, A3TI72JU2R64GY
Positive,Positive, ACZPM336YREP7
Positive,Positive, A1FZ1D3YI40OF9
Negative,Negative, A2G3AR1WSHHI2T
Neutral,Neutral, A2CRMW38CCO7JQ
Positive,Positive, A3S78A77WP78W6
Neutral,Positive, A6PG24BYT1YF5
Positive,Positive, AGE0Y66JTBPZJ
Positive,Positive, A26CRMD4NSC1FE
Positive,Positive, A2OEHT2G5LF6C5
Positive,Positive, A1FH6V5CP22ECC
Positive,Positive, AYSXDHNNZQ2MH
Positive,Positive, A33DV5BBKYOPFP
Negative,Positive, AVKDJUWKWYKFE
Positive,Positive, A33EO4G9QM2C8K
Positive,Neutral, A2DKPB5N1CZU6G
Negative,Positive, A2WRDQF0Q1UV7Z
Positive,Positive, A24PPDAHFFH2O9
Positive,Positive, A39OVEZNF9O420
Positive,Positive, A9APN4HXMMX5G
Positive,Positive, A1OIZCOWFZMYHB
Neutral,Neutral, A029527620Q3SK5XW16RR
Positive,Positive, A2Y2RP426QKBR6
Neutral,Neutral, AOHPHPNMSLDFJ
Negative,Negative, ADKZK491YQYC7
Positive,Positive, A2GSXD4XBR7N6T
Positive,Positive, A2HWF3GU8HQ65N
Positive,Positive, A2C5L3ZKS47TWD
Positive,Negative, A3QRTGC9GTAJL6
Positive,Positive, A3LIN7EQRJ03SX
Positive,Positive, A3LQTR9BHWRKZT
Negative,Negative, A3L9ORY83K8CXB
Positive,Positive, A1PZJ0EL4RNVC6
Positive,Positive, AVXISBJVIPP1X
Positive,Positive, A36BTUMPDK60ZZ
Negative,Positive, AB0BXP1IKDBIA
Neutral,Positive, A3GS6P9UW2CJF9
Positive,Positive, A3FDS7RNVJY8HR
Positive,Positive, A1Q8N5LKI9E85S
Positive,Positive, A189MOO09HYAB9
Neutral,Positive, A278EEDO0ZAFMU
Positive,Positive, A3LFM44WK5OOZ9
Positive,Positive, A3CVMBPB7UT2UK
Positive,Positive, A159GLZF5KSD4H
Negative,Positive, A2484ICMI33LN
Positive,Positive, AQHQQ2DHNBP77
Positive,Positive, A2NOI1NJVCKMHX
Positive,Positive, A3CHJGLDMAQXA9
Neutral,Neutral, AKDKH4BL59X83
Positive,Positive, A2HGI85H8E4EL7
Neutral,Positive, A1W2FVTA1RBXYX
Positive,Positive, A2WU928KJ5L45N
Positive,Positive, A2X6KQYIOSSRO7
Positive,Positive, A2HBG2QL7ZS29B
Neutral,Positive, A1MWH9MSTJCJPZ
Positive,Positive, A2MVZG8WDNX0Y7
Negative,Positive, A3A75LCM5TPHFW
Positive,Positive, AV2RSVE5MMLJ9
Positive,Positive, A3DXR016F7J2U2
Neutral,Negative, A1EIABXM3FAWCG
Positive,Positive, AQK05VBMXYWIK
Positive,Positive, A1NSKV5PKVJHIE
Neutral,Positive, A2YL8WC1OSIKLC
Positive,Positive, A10UC2T2HQNSIS
Positive,Positive, A1LQ6AD28Q9GI0
Positive,Positive, A2D2QEAMTFVUR3
Positive,Positive, A2N5PRVB9NJY9W
Positive,Positive, A1SAJSSEPBGTOD
Positive,Positive, AZ4EUUJVC8358
Positive,Positive, A1HA8LX0CJVUYO
Positive,Positive, A1DBDHWZ5I5564
Positive,Positive, AD4A426DZ92E6
Positive,Positive, AAFXR0SYEPNO2
Positive,Positive, A3AJPWDEZTX65J
Positive,Positive, A37TFQERFU1OVJ
Positive,Positive, A17ULHCXD2BFS9
Positive,Positive, A2S8KMI8SYG5EI
Neutral,Positive, A3JETEWBO4QOL8
Positive,Positive, A1DCNXNF0JWB5T
Positive,Positive, A24CZWNMLNQIAA
Positive,Positive, A3MQQ4T0LWRW8R
Positive,Positive, A356PMXC2E49UW
Negative,Negative, AH9YQ2IZ996LK
Negative,Negative, AXLYLQ469ULKQ
Positive,Positive, A1W6WSWPU3P5J2
Positive,Positive, A2R78CXKDFE15K
Positive,Positive, ARVUWRVOB5GVP
Positive,Positive, A3PUZDE9Q05NLD
Positive,Positive, APSYS3BN1SG2
Positive,Positive, AMXDS8D8QU6Z5
Positive,Positive, A212G95A2AHC29
Negative,Negative, A2G6CDKJYFM0I7
Neutral,Negative, A18Y8NDK88H30D
Positive,Positive, A1MUFYWR8YSS74
Positive,Positive, A2YDSE2YX6JG3Q
Positive,Positive, AZCSCP3QEELOG
Negative,Negative, AH18JCRUKGUQP
Positive,Positive, AKJHHD5VEH7VG
Positive,Positive, A3CJKGB0E73WHC
Positive,Positive, AFY8QLS51NVI3
Positive,Positive, A113IR2A8KMWXQ
Positive,Positive, A3T4K8INC0EAFG
Positive,Positive, AQQNPJV8DHLWF
Positive,Positive, A33BA1IQI5DLZ5
Positive,Positive, A2K1TR4H7BTVAV
Positive,Positive, A38N6NAYGY1TP7
Positive,Positive, A10HD26EFCJUT9
Positive,Positive, A2MBOIYS1M0G9H
Positive,Positive, A2U9QSX3H9DSOH
Positive,Positive, A1O005GZ3P14PJ
Positive,Positive, A1N05D03G7A4ZM
Negative,Negative, AED8TV9S8WLLN
Positive,Positive, A3HT3ZTPEC05J1
Positive,Positive, A29OSD6HLBDNH7
Positive,Positive, A1WQO59BW1L25N
Positive,Positive, A70ORWFCUO9GI
Positive,Positive, AT9GXZCNP7I9R
Positive,Positive, A31HDW7NGFPPV2
Positive,Positive, A1XEF7NOHH2IOX
Positive,Positive, A3U715EAZ2ETTY
Positive,Positive, AE4M6JOP2YGXN
Positive,Positive, A2WCLK7SG0E7PT
Neutral,Positive, A2EJVO86BMH7SI
Positive,Positive, AS1RPAY2NAPAQ
Positive,Positive, A1MSUGWJ0XC22Y
Negative,Negative, A2OIXMHOFEGJE3
Positive,Positive, A29QYAUA8COL2C
Positive,Positive, AXGAS2HCASP51
Positive,Positive, A33ZVU80U0U9D9
Neutral,Negative, A36KH82EQSA0HW
Positive,Positive, A1I6ICEIWYF5H0
Positive,Positive, AT0X8N5YNFD5I
Positive,Positive, A2WRFFAP1IJ8X5
Positive,Positive, A2CE7XQBS06RPI
Positive,Positive, ASUHLF9DLWIMX
Positive,Positive, A2ZY4KBT1PGLJO
Negative,Positive, A3TH2DFEA6BIA2
Neutral,Positive, A1IIHECF979DOY
Positive,Positive, A2S7YBFPZX1IGQ
Positive,Positive, A2WEBL2V4PAL4U
Positive,Positive, A3QA0XS53HWSPX
Positive,Positive, A1SN2TNKIOE6I3
Positive,Positive, A39O5XBF7AXMNR
Positive,Positive, A3DSAMOJKVRRPK
Positive,Positive, ATRTGJ2B4DD0
Positive,Positive, A3SDZB579K9WJJ
Negative,Negative, AU7AF3OL6Y1NE
Positive,Positive, A27EXM0ZB1WLD2
Positive,Positive, A1OXU19NZ5MWOU
Positive,Positive, ALKTT7WUVSAI
Positive,Positive, A2JORHQP81ALHI
Positive,Positive, A3E5O0HRC3EFNP
Negative,Negative, A2YBLUN3UTKW2I
Negative,Negative, ANEED3I2QSWVF
Positive,Positive, A28NJQ0UUCFL8G
Positive,Positive, A39BGT25HC11OE
Positive,Positive, A333UXNQ3YMWLP
Positive,Positive, A3C2JSYCKGWYKZ
Positive,Positive, A2TEP0RO0641I5
Negative,Positive, A1ODLPMW8ZOKTU
Negative,Negative, A1DQTSZ7PJAJ5S
Neutral,Neutral, AHDCFV4SRGJ95
Positive,Positive, AWVXVH0HSRGQM
Positive,Positive, A2KD7WE8U4MKS1
Positive,Positive, A14ZZ1ZNHISUCH
Positive,Negative, AFCTX68X833PK
Positive,Positive, A178PILS4NTP8K
Positive,Positive, A28ESFBPANR7EH
Positive,Positive, A1AVGO3R6F2NQ6
Neutral,Positive, A3GCTP5JAVMVU3
Positive,Positive, A2IONVR7KGNJRR
Positive,Positive, A32WEZ6N2ZPFOR
Neutral,Negative, A2BZQTN54O4EQ0
Neutral,Positive, A2BJ5O6142KCOU
Positive,Positive, A18KX99175MF3G
Positive,Positive, A2ABLK8N0RRBB7
Positive,Positive, A3TXOMJBHWQUJ1
Positive,Positive, A1MG5604XQB8X4
Positive,Positive, ALS4MNBH1JRYI
Positive,Positive, AYGJ96W5KQMUJ
Positive,Positive, A5BAZRN50NOUM
Positive,Positive, A2G4FMTS6VZ279
Negative,Positive, A323JLP30034Y3
Positive,Positive, A1UJGL2UV405DU
Positive,Positive, AMMH0PW2YSJT7
Positive,Positive, AEEY94OV5ACBL
Positive,Positive, A3QNL8LC05N2CR
Positive,Positive, A1Z9RS8M50TG3T
Negative,Negative, A3RVX4BOR4CXOD
Positive,Positive, A1HAW8E8EULDK2
Positive,Positive, A2RUP4S963G9HO
Positive,Positive, A309W7V7OQ63J
Positive,Positive, A3EAK6UVLAQOQ2
Positive,Positive, A1IWXF3O4HNGWT
Positive,Positive, A1J489HEE7PYB3
Positive,Positive, A7PLJ8O7BTSLI
Positive,Positive, A930TA3RDIJRS
Positive,Positive, A4W7FMQIHABIT
Positive,Positive, AN69X3452UW61
Positive,Positive, AATA47DRFIZW7
Positive,Positive, A19PTZQ0XBSIG7
Positive,Positive, A3OTQVZ74G6ZGK
Positive,Negative, A1JIGJI2WMXUE5
Negative,Positive, A1EKPNO3QI2Y3F
Positive,Positive, A3MM7BKVXE1OM8
Negative,Negative, A1DL49H1V8FBDC
Positive,Positive, AWATTSDXVNUBM
Positive,Positive, A1VXUBSENNXHNC
Negative,Positive, AF5W3DB98PPRY
Positive,Positive, A15L1TTDWA0OGZ
Positive,Positive, A1MXKHZXMYIATT
Positive,Positive, A2IH5948J5INRK
Positive,Positive, AVRAYIIHPEJQD
Positive,Positive, AM053F3KW8P9I
Positive,Positive, A1J6480QYB4JWM
Negative,Neutral, A2E0TSUB8TSF7J
Positive,Positive, ALKI77DKUYSDV
Positive,Positive, A3GHYBQG1S63YL
Positive,Positive, A1OY4E9FOKC3K7
Positive,Positive, ASEQEY9SCZLQX
Positive,Positive, AGJXKY9XQ2BD5
Positive,Positive, A1PQGGYZSS293X
Positive,Positive, A2B2PUQUDLGSKL
Neutral,Negative, A2O060YTL3AQIP
Positive,Positive, A39YWPW0LF3NGR
Negative,Negative, A3IN3GXALE5DHU
Positive,Positive, AAZVSG8CKEQTW
Positive,Positive, A1EDOR5Y6T0YVL
Positive,Positive, A28O2DCCSDVO7F
Positive,Positive, A34WTKKFKY9KCB
Positive,Positive, A9AU7U1T7DGD9
Positive,Positive, A1UA3YYMVQ9502
Positive,Positive, AA6Z193M67D4U
Positive,Positive, A121H6DN6057H6
Positive,Positive, A1EW03HSYCP0T1
Positive,Positive, A2YSD7G8YV34IG
Positive,Positive, A21VIMIU3KZJXP
Neutral,Positive, A21ACKP1NWDCDJ
Positive,Positive, AV10H5K6VPQIJ
Positive,Positive, A1RZ9LD3OBB0FG
Positive,Positive, A2XOB4199MF46X
Neutral,Positive, A39N6R5AOSNBEG
Negative,Negative, A1U9ETSR7LQ4TI
Positive,Positive, A1DMCVGWX3VI4T
Positive,Positive, A1A3IZPBWQDMZB
Positive,Positive, A38HP2COKWW4ZL
Positive,Positive, A3VN2FZ8EGEBJF
Positive,Positive, A561QJHS7VNEX
Negative,Negative, A1Q3W2FX8LKH19
Negative,Negative, A1PMORUFSMJFED
Positive,Positive, AI3VYXK5GL5P2
Positive,Positive, A1ULZ77DZT5NTZ
Positive,Positive, A6DI3OY6XRA8O
Positive,Positive, A2F6EABRCIIFK
Negative,Positive, AIBBUEFNP5M5C
Negative,Negative, AZ1GYK2WUYOLW
Positive,Positive, A1I7219KCMXHGN
Positive,Positive, AQBOAWOPNTLMG
Positive,Positive, A38STIULPGBKQE
Positive,Positive, A1CR73FYX8C1AT
Positive,Positive, A13IFGY3LKD8JP
Positive,Positive, A1M06TVIDPUEPH
Positive,Positive, A1WTEQS3CDMCJI
Positive,Positive, A132W56CEHF38
Neutral,Positive, A39O4OIKQPHPTK
Positive,Positive, A2H98LYH2IL16V
Positive,Positive, A1MMFSW19AM019
Positive,Positive, A22Z1SXRN9HGYN
Positive,Positive, A2MX4BM0WN5E87
Positive,Positive, AXOQAP3B9SACT
Positive,Positive, A2CV7ZLBJ0I4Z1
Positive,Positive, A1T0UERVEUPYSK
Neutral,Positive, AWA3CGNN7GR52
Negative,Positive, A3JPN0GEFNYTAX
Positive,Positive, A2OUC7PR2GJVDP
Negative,Neutral, A2UA6GKU81HSHZ
Positive,Positive, A34H2IAA6CPGLZ
Positive,Positive, AB0BC56C9EMMH
Positive,Positive, A206LYGHXLFMHX
Positive,Positive, A1MDBCJA0AH3OT
Positive,Positive, AXYVSHTLWBINI
Positive,Positive, A2D1LPEUCTNT8X
Positive,Negative, A2HYQM7O3CJ39Z
Positive,Positive, A27B6NS0VS1M0E
Positive,Neutral, A2GV4P4ZFAWG1D
Positive,Positive, A2ODSYB153Q2WV
Neutral,Positive, A3CZLIG7TYTQ8W
Positive,Positive, A1Z7S39FLSUMZC
Positive,Positive, A2D75H0A39QLZU
Positive,Positive, A2JSB6MDTNSPNP
Positive,Positive, A1B0SKZOUZ2N32
Neutral,Positive, A2WW4J35MF4MZD
Positive,Positive, A3VWKP1PKURA8O
Positive,Positive, A2UG1C0JPPL6GY
Positive,Positive, AMTHPFW9XSKZB
Positive,Positive, AUE5TYGY5Q8KG
Positive,Positive, AEDUMPP1AEWNT
Positive,Positive, A2ESB6NI7R4BGY
Positive,Positive, A1YCMXMMY07E7E
Positive,Positive, A2HVTM442DM7T4
Positive,Positive, A138PCEO6G29RD
Neutral,Positive, A1Q4BSDEEE07NT
Positive,Positive, AFP1KB8S73VEH
Neutral,Positive, AOJ44LXMIYPIS
Neutral,Positive, A39BH81HW8H4Q2
Positive,Positive, A2JJD3RR3XJQR6
Positive,Positive, A3FANWHTG9F37A
Positive,Positive, A2C5IYLF7T34C6
Positive,Positive, A7KUJ3KNGJP9X
Neutral,Negative, A1AK3VOQ41EKA9
Positive,Positive, A25JP2F5H8V6IO
Positive,Positive, A475P6E2RIK6L
Positive,Positive, A3UV4PK2QFC4CP
Positive,Positive, A1PA948GFYQ60B
Negative,Positive, A1I8RHTP8V2AZ0
Negative,Negative, A1BGDCRC9FR3P7
Neutral,Negative, A1TNS7IDOK12Z9
Positive,Positive, AETV3UMIMDMDP
Positive,Positive, ABI4JROKGCMIA
Positive,Positive, A2R9GZKLSXYENL
Positive,Positive, A2ZC3WJYIAZ2ZE
Positive,Positive, A2JUKP7CAHH8NL
Positive,Positive, A13TTXF4HRR21N
Negative,Positive, AR410ZYSQFDCJ
Negative,Positive, ARZIFG9FDZ2NB
Positive,Positive, A3Q6JDOBCYVDZO
Positive,Positive, A2REAFVRJCOKHQ
Neutral,Positive, A30VCKJHR97EI3
Positive,Positive, AWOKTLHUV1TAP
