Actual_Result,Result,id
Positive,Positive, A12LCOMPX5DRGT
Positive,Positive, A22KMCKYE5KQ2X
Negative,Negative, A3EO6O6276MKM9
Positive,Positive, A3VOM1IAGT7JXI
Positive,Positive, A1GNDPDDQJ7B9M
Positive,Positive, A1CYPD499HTDQP
Positive,Positive, A3POJBAKVXRFVE
Negative,Negative, A2QCZZRG3YLK2W
Negative,Positive, A13SJWLL0O7OYB
Positive,Positive, A1RUDESP51NCZQ
Positive,Positive, A3SI83CYXFUZMT
Positive,Positive, A2S2QCV2DP2PTP
Positive,Positive, A37UFBUL46BFSZ
Positive,Positive, ABO88ZEFYDHMO
Positive,Positive, A3DR16YUA8EYGO
Positive,Positive, A3MQ6KC1VGUGJJ
Positive,Positive, A356RFKNIG043B
Negative,Negative, A2F9SX1EHEXHT1
Positive,Positive, ABROQ9QDIZQX8
Positive,Positive, A1KG7TO6U7DW6Q
Positive,Positive, A1N98XAWHHIMFR
Positive,Positive, A2M20Q3PIZ3TR3
Positive,Positive, A2Q1HDMPLBG0ON
Positive,Positive, A2TDWDE3ZSSCA1
Positive,Positive, A3SL4RPY4KDNAQ
Positive,Positive, A3FFAYAMOG9B4A
Positive,Positive, A3JRCCZFKAF52
Positive,Negative, A39D9A8KEYAN2R
Positive,Positive, A3RREK5EQ2EQHB
Positive,Positive, A33TVDKDN9DLND
Neutral,Neutral, A3BT97GGAUGPAX
Positive,Positive, A1HO8W2ZPW52CG
Positive,Positive, A200WJFZPWTV3P
Positive,Positive, A1DCNXNF0JWB5T
Positive,Positive, A2DX7482YQFUJR
Positive,Positive, AYMRN27MH5IJ0
Positive,Positive, A2H62L964QKTT6
Positive,Positive, AE5GJ4OFLE7SM
Positive,Positive, A2S8U2S27CHLS
Positive,Positive, A1TTYFJUCVPMQQ
Positive,Positive, A27GXVQTRP8K1P
Positive,Positive, A3MKQMX447PLC0
Negative,Negative, A29C6B4YE5HBVV
Negative,Positive, A2FF8557HI1L0G
Positive,Positive, A1ZA4BL1KAIM4V
Positive,Positive, A3OZFQDYD1JTT9
Positive,Positive, AQZ4Y1KH3P2CW
Positive,Positive, A1TN5D91FDL7DA
Positive,Positive, A1B0TB8KB8JQEM
Positive,Positive, A3E1PD8ST7PC1A
Positive,Positive, A25HX64CNC9XRI
Positive,Positive, A3N3FQWU54R65P
Positive,Positive, ABTVYEMCVQKSO
Positive,Positive, A1N7NA1MQD33NW
Positive,Positive, A332U7IAE417KF
Positive,Positive, AJC4OQY8F1P0V
Positive,Positive, A1IDS6KID2WHRJ
Positive,Positive, A2DJXYKRNWLWGO
Positive,Positive, A337J7BX0GOZIR
Positive,Positive, ABUE0ALHKWKHC
Positive,Positive, ABKQ6HSVCVDST
Positive,Negative, ANFSQK6361EGZ
Positive,Positive, A1XQ7Y5DYP94R
Positive,Positive, AJ6H9ZV7TJUUT
Positive,Positive, A363WSOGA6TAKH
Positive,Positive, A3KKPV6A1KYE7O
Positive,Negative, A6BWDCP2CJ2I4
Positive,Positive, A2GR2TNKVAE87C
Positive,Positive, A3PCGFV3QH8U7B
Positive,Positive, A1Z27AXZR1ZGZR
Positive,Positive, A17IHY43QVYBEX
Negative,Negative, A3TP7SFK2TUS6T
Neutral,Negative, A6SPI4NYFHPNF
Positive,Positive, A1U9IAL32Z1AU6
Positive,Positive, AI792ZYWIIV2R
Positive,Positive, A2O6RK6NVQO19W
Positive,Positive, A1IMQIP48PF24F
Negative,Negative, A3N1OBHNWZBNDS
Positive,Positive, A2045ZUB7SC8BV
Positive,Positive, A1IGC92JESB7GC
Positive,Negative, A3454AAJ1ULM9L
Positive,Positive, A26UKXC8QY9FEM
Positive,Positive, A278TQ0B5H0WLE
Positive,Positive, A34DLOGF9TJAKP
Positive,Positive, A2YMMO7LGT1RIN
Positive,Positive, AK15PRLS7J7EI
Positive,Positive, A3VQ9OIVUX52BZ
Positive,Positive, A29ZYGT8ZUWVKQ
Positive,Positive, A2DO82IVRXHWWP
Positive,Positive, A29GJA3JRNNTTD
Positive,Neutral, A15Y07BOFR7M3P
Positive,Positive, A2W2Q9Y8RDKV8L
Positive,Positive, A1XJ376CAVY1O9
Positive,Positive, A2N27BQPTBVVHE
Negative,Positive, A2T2ZZVG1EFX0Y
Positive,Neutral, A3E4IC4X5G2MM0
Positive,Positive, A2RGIRYNMGRXTS
Neutral,Negative, A3GO9FR1N7TYAA
Positive,Positive, A37UGJPJ6CANNU
Negative,Negative, A1SNIV98V3Z04U
Positive,Positive, A5XF76PK1PEYO
Positive,Positive, AUGU93FRBBLFX
Positive,Negative, A2S8W9YWV0IKTN
Positive,Neutral, A2ZBXPFCZ013BS
Positive,Positive, ABKLQLQZ2PVDU
Negative,Negative, A1S8AJT3EBB29L
Positive,Positive, AUK4ECZUSC9A7
Positive,Positive, ALC2KUJL2KGYP
Positive,Positive, A2WADHJJ3CX3PZ
Positive,Positive, A1X4IEPY77OK6V
Positive,Positive, A2MB206YKPTIMS
Positive,Positive, AISB59H59HL12
Positive,Positive, AD212DAQ1971Z
Positive,Positive, AL6FRJX3LGI4Y
Positive,Positive, A3OVECTRQPMTIZ
Positive,Positive, AGEE5NY7UFSIM
Neutral,Positive, AU0ZJQWZFKHF4
Positive,Positive, A379KGWLA0ZBZC
Neutral,Positive, A3Q4G9XVFHF7PW
Negative,Positive, A1MXYMKXUNWCZB
Positive,Positive, A2AH6WOZBBZQMH
Positive,Positive, ATKCEZ6UZUL0X
Positive,Positive, AWJWHUTHLGK24
Positive,Positive, AD5FGGKTJOET2
Positive,Positive, A154E48FYQ3N6Z
Positive,Positive, A1KRF81GTI2KKT
Positive,Positive, A92GINJJDLS3J
Positive,Positive, A1Y1DYGW0AAO7T
Positive,Positive, A3IQZQ0QEI5TPP
Positive,Neutral, A3OGWJQAAODZ7O
Positive,Positive, A3T0OTH5072YRE
Positive,Positive, AJ287R4P3R1PU
Positive,Positive, AN47NEXTHG11W
Positive,Positive, A3TYR1ALBZ2EU9
Positive,Positive, A3T8LPREO7FIG9
Positive,Positive, A71C1WZ0IDQVI
Positive,Positive, AM8T9VU4YJVTJ
Positive,Positive, A3H2HII3PZR6CB
Positive,Positive, A11Z15FCEUJDBQ
Positive,Positive, A1PHML2NDAKI4Z
Positive,Positive, AFRJ5DFTD9723
Positive,Positive, A1LD1E7SZFRF1N
Positive,Positive, A1GY5G3HRUXNPU
Positive,Positive, A1OG9QKSMDIVD4
Positive,Positive, A1NCJRLQNECICO
Positive,Positive, A19TAWX4YCNSX3
Negative,Negative, A1316370HIGGFF
Neutral,Neutral, A34TJ34GGS8JMO
Positive,Positive, A3ISAZZ2MRKMJK
Positive,Positive, A1UV5UZVGVTS77
Positive,Positive, A8BVVC8XWCMPI
Positive,Positive, A2I5TRD7AOSLR2
Positive,Positive, A3M2WDDIMJ8HH5
Positive,Positive, ACJ8NLPKX5FU4
Positive,Positive, A2BX7PFWSFBAR0
Positive,Positive, A1CHF9VHRDTTO5
Positive,Negative, A1RSU05N70CNFC
Positive,Positive, A2ENY7RU1B5U9W
Positive,Positive, A2FQ2EUSJHPU5A
Positive,Positive, A119GHIXLG4R2A
Positive,Positive, AGBLDA902Q3ID
Negative,Negative, A2K71V3DWK3B4C
Positive,Positive, ABX3FLF2DZ4AW
Positive,Positive, A8S0SJEUG29BX
Positive,Positive, A1S30D74RJ17H3
Positive,Positive, A1AN8J14RAS4R
Positive,Positive, AMH8CI3N56NIU
Positive,Positive, ANGTV241MWBVC
Positive,Positive, A306MIPMG56X7W
Positive,Positive, AKT81FICX2XAX
Positive,Positive, A1ER7XL4Y0Y2O5
Positive,Positive, AX39FFRXVUWMI
Positive,Negative, A2O92RCZ7Y03A5
Positive,Positive, A15P5LVB6D5HO5
Neutral,Neutral, A3BJPWUH2JIWCQ
Neutral,Negative, A1NZQZ49XKOH0Z
Positive,Positive, A2641LKS4WK4NX
Positive,Positive, A1C0A8DH2SNZ99
Positive,Positive, A2V45C9DRJ83MT
Positive,Positive, A2Q4UX9QHLX9K8
Positive,Positive, A384ZUI0CJMM8T
Positive,Positive, A1WBWFQL314IN
Positive,Positive, A3MLR9BF7Y27G3
Positive,Positive, A2FWOBSR97NJUI
Positive,Positive, A31Z86SB2EIEJ
Negative,Negative, A2OQD5Q7SFNIR6
Positive,Positive, A1HR9TTW7GNJII
Positive,Positive, AP7A2W92VEFNB
Positive,Positive, A209HHDJ8QGVNQ
Positive,Positive, A3EL090VPRH7T9
Neutral,Negative, A2ZOI7YCOSMO90
Positive,Positive, A3M2V8Y4GWEOEH
Positive,Positive, A1FSUNT00A6BE3
Positive,Positive, A1UKMMNAPD319U
Positive,Positive, A1SE1Y2KK66AXT
Positive,Positive, A18C1J48BZTSSY
Positive,Positive, A2RS3KKXS5SEMK
Positive,Positive, AAR4OFDSGCNHP
Positive,Positive, A17NOY525ZD8LH
Positive,Positive, AX28LEJP2AFML
Positive,Positive, A2REDHEP38H9PO
Positive,Positive, A2A9GD7WYTBJSR
Positive,Positive, A1TC4JSUSLRFI0
Positive,Positive, AQ3T5R9OT8LIL
Negative,Negative, AHUFN4CY8VHGJ
Positive,Positive, A11CCEIMLACWHD
Positive,Positive, A1Y0DHYTNZR8T0
Positive,Positive, A22PHG54TR6OMV
Positive,Positive, ANXT431V3MW4Z
Positive,Positive, A2MVZG8WDNX0Y7
Positive,Positive, AE28YDBB8UAJ0
Positive,Positive, A7GD5SM1U8GQI
Neutral,Positive, A21ACKP1NWDCDJ
Positive,Positive, A2JJY9W8YNYWLC
Positive,Positive, A2IVB24YM9VMLU
Positive,Positive, A1OJ9D9GRYDFB9
Neutral,Positive, AJQNHQ9BZKMH1
Positive,Positive, A2CJT22DLQ4589
Positive,Positive, A2JMJF16FTLX6K
Positive,Positive, A3S0CXTVNUD4G1
Positive,Positive, A26LOC4M7VK5AN
Positive,Positive, A1MLPYM8X2SSRY
Positive,Positive, A2WNQXU5DQNLUX
Positive,Positive, A11SC8M6451P1B
Positive,Positive, A2XJYBW6LME600
Positive,Positive, A156P04D5VUTT3
Negative,Negative, A3IMPDF5XMQF82
Positive,Positive, A38KJYTUPXJFK0
Positive,Positive, A3FLBYKVFJ2N6Z
Negative,Negative, A1SIXVG5GI831V
Positive,Positive, A8SGIPG80CT7N
Positive,Positive, A1VDPGWP4IWV0C
Positive,Positive, A3C9ENOKIV1EPT
Positive,Positive, A1PE28WA57S5TL
Positive,Positive, A17KUCXAV34USP
Negative,Positive, A38NA9QV5E3YLG
Positive,Positive, A13TBYTV7TOCV5
Positive,Positive, A1BY3M9AKP6EF
Positive,Positive, A3F9L5S20ZCVHD
Positive,Positive, A15CL72MUJD2QR
Positive,Positive, A3PPEUSXBZLD7G
Positive,Positive, AO8VRHZSRAJIW
Positive,Positive, A1T73ELOC7I61D
Positive,Positive, A3KQWADG1G23K4
Positive,Positive, A3UG9RNYB7WNB
Positive,Positive, A4DFHFXZR8RXT
Positive,Positive, A2NOJ3PAZXOSVL
Positive,Positive, A2OJIN3D2UEF0U
Positive,Positive, ABFEUDZ39J6Z9
Negative,Positive, AFTJS5QY2L008
Positive,Positive, A2YGTUG4ZZ7X9W
Positive,Neutral, A1J7ZOBJNMDF8Y
Positive,Positive, A326B7HKAS1Q6D
Neutral,Negative, ADQXJF1RE9D8
Positive,Positive, ALYO802XSAPL7
Positive,Positive, A164678QB04FYJ
Positive,Positive, A3K9HYRHBZBNOK
Positive,Positive, A2YJIEYQXZNP4J
Positive,Positive, A2XWDYG1EQZV8C
Positive,Positive, A2GX2JXUKOBYEP
Negative,Negative, A3TUHKA1APCBZ4
Positive,Positive, A20YHR6SEKOTOI
Positive,Positive, A3S78A77WP78W6
Negative,Negative, A25Y22XPPLGPF8
Positive,Positive, AOKN9C5I2O34F
Positive,Positive, A1UTHFO2O02DHW
Positive,Positive, AH58F2CTOJUHW
Positive,Positive, A7QWJFTRND2LL
Positive,Positive, A1I4GKV8UHPHJL
Neutral,Positive, A2KEV6HXQKDBWO
Positive,Neutral, A2BWV3H7NHAJ17
Neutral,Neutral, A361ISMEPNO2SJ
Positive,Positive, A38RFUY8MI8HIS
Negative,Negative, A28XIAX7YN2X72
Positive,Positive, A3IN8MBNJ4Q0HZ
Positive,Positive, A2C8E0BUK8L000
Positive,Positive, A3TJAT0PSXDI70
Positive,Positive, A11KGQC7V5TXPM
Positive,Positive, AX0W0OZJYG81G
Positive,Positive, A3VPA7HSP4XFKG
Positive,Positive, A2NWDGLGGNAC42
Positive,Positive, A3KJWZQDEI299D
Positive,Positive, A109ZLBW5TNLGK
Positive,Positive, A1H45NOX85TZQ5
Positive,Positive, A3LQG4KAOIX6IU
Positive,Positive, A1UWDSPLPR4D65
Positive,Positive, A17R8YN6V7ROAA
Positive,Positive, A7E3IG0E3U8PL
Positive,Positive, A2K7GB08D21N0Q
Positive,Positive, A5KITIC4YMIO2
Positive,Positive, AM1RY9QMBR9BJ
Positive,Positive, A3UELZFCFKKWOY
Positive,Positive, A20VAHDMLHVWG1
Positive,Positive, A37LA1V5LIKIQD
Positive,Positive, A3KK4WJI1P1D5K
Positive,Positive, A121H6DN6057H6
Positive,Positive, A1VDMXHHH5DI7P
Negative,Neutral, A2TMIG9ZVHXUQ6
Positive,Positive, A2LZI9XK87AX6W
Positive,Positive, ACPT77A9Y22H5
Positive,Positive, A2QH6QB7C5BFRC
Positive,Positive, A115NC6RIHE04E
Negative,Negative, A2JCA2YIV3E45V
Neutral,Neutral, A3IKA9SP1N0BSK
Positive,Positive, AX0TATOU3081O
Positive,Positive, A3O3XBUO044GRS
Positive,Positive, ABMF4UC4Z00NT
Positive,Positive, AOIWI5KK6SPMD
Positive,Positive, A3IEJLL3E97UEA
Neutral,Positive, A1CP6BUJCYX0H4
Positive,Positive, AH6C0WLK2BQB4
Positive,Positive, A20XD3L42TN7KG
Positive,Positive, A1IUKNWXIDKSHK
Positive,Positive, A1KXXJP6ERZ9U3
Positive,Positive, A1XMRNNH4TWYC
Positive,Positive, A3ASJA8P60M89X
Positive,Positive, A15ZPX7XMP5QPP
Positive,Negative, AVWNB8C5RHUZF
Positive,Positive, A1D74U8LXY4F03
Positive,Positive, A1ICWMUCPIVTI5
Positive,Positive, A28UT2I4FVQEQF
Positive,Positive, A1Q61DZ4TC06P3
Positive,Positive, A2Z1C0R6RY140Z
Positive,Positive, A1VDWG7GLMH02R
Positive,Positive, A3QNVO2HDTGKA
Positive,Positive, A1TSGIAN19E12Z
Positive,Positive, A2G7WJE2ILHB0A
Positive,Positive, A3LHKL8T53D9M9
Positive,Positive, AUDNXYZ2CBU7Y
Positive,Positive, A1AD1N3GN314GE
Positive,Positive, A1OB9NXP5Z6B5X
Positive,Positive, A2ALF5B3TRS820
Negative,Positive, AG2I3G0XMZDPT
Negative,Negative, A1I66DGXYDCV59
Neutral,Neutral, A3QB8WLZFXL99T
Positive,Positive, AVXJL37CRFEYD
Positive,Positive, A2X9PNNGET3DPZ
Positive,Positive, AWBGQ6J0J1EA8
Positive,Positive, A33OWS1Q2II1V4
Positive,Positive, A1KBSRBXYLI83B
Neutral,Positive, A365RLTL9HDJG0
Positive,Positive, A1X2AWLKSDJFOC
Positive,Positive, A33GRTPF4R2BG9
Positive,Positive, A3REDFTG0XRN95
Positive,Positive, A38YQJGEKEHULI
Positive,Positive, A1PH7HBPS7WHL8
Positive,Positive, ARHKUKMGXN30O
Negative,Negative, A29Y2V0GOHHNAI
Positive,Positive, AN1J2MF1EY6GC
Positive,Positive, A1MJAOSC3MG0U4
Positive,Positive, A3B445UVB5I17V
Positive,Neutral, A1BGFXZODRYJ0S
Positive,Positive, A32L85G8WOAT8R
Positive,Positive, A3KDZKXV71XGR4
Positive,Positive, ABS8S36R3VW3K
Positive,Positive, A2HBTVKL2SHJGL
Positive,Positive, A2T8UOF3OQVFM0
Positive,Positive, A23SU04TO284OM
Positive,Positive, ATN5HME4MBP19
Negative,Negative, AG4DJTAZOWZQ4
Positive,Positive, A3CZ094RQCXBXN
Positive,Positive, A28W99LBVEB4QQ
Negative,Negative, A2IOT8DC37HR8A
Positive,Positive, A2QD2LG9F6A2GL
Positive,Positive, A29NXARQ58JLVV
Positive,Positive, A2QOX7TGGM48FO
Positive,Positive, A1YG4ZNDKAIJDB
Positive,Positive, A28S4MNNX06UJ0
Positive,Positive, A3JXHV2QWVNHXX
Positive,Positive, A2QU86OKFW2PEJ
Positive,Positive, A3AFPL4QS9ACXF
Positive,Negative, A3FKSD2A62W57N
Positive,Positive, ADWJ56WGUT8XH
Positive,Positive, A1UT9GLK53A723
Positive,Positive, A3G7BEJJCPD6DS
Positive,Positive, A34WX1DYCY5SAK
Positive,Positive, A195VYY6UVRJI4
Positive,Positive, ASKC29IAGDZBE
Positive,Positive, A17HYZCCCQFB9Q
Positive,Positive, ALOX32PHH9TJ1
Positive,Positive, AX2TFBRAQ5W5M
Negative,Positive, A2K1DCRQ1596HA
Positive,Positive, A37UPS2ZXG5J8R
Positive,Positive, A2NW311FNYNC1R
Positive,Positive, ADEVBXUS0RSIR
Positive,Positive, A2VQ5NDTRML587
Neutral,Negative, A1TEXC22XD6J79
Positive,Positive, A18857W3SOWNAK
Positive,Positive, A32MEPK0SUDP2I
Positive,Positive, AURT6RJBHLD59
Positive,Positive, A1AFVNVKZ75H4L
Positive,Positive, A2YU7XDHCW8GA6
Positive,Positive, A22A5CRRL8XKMN
Positive,Positive, A2NOI1NJVCKMHX
Neutral,Positive, A31DAQZRJH8KOO
Positive,Positive, AFG8JKKZC4J0J
Positive,Positive, A15RBY7KEM5MIC
Positive,Positive, N/A
Positive,Positive, A1U0BI83VNU889
Positive,Negative, ASUDICKZFZQC8
Negative,Neutral, A383NQIXRE6PCO
Positive,Positive, ASH8C7J21L5J
Positive,Positive, A16KFQLSFWW6U7
Positive,Positive, A1B721GI8TWYWA
Neutral,Negative, N/A
Positive,Positive, A2Z8GKX4OGAUE
Positive,Positive, ACYAX5C3JX3A
Positive,Positive, A2VPD47KFLK96L
Positive,Positive, AZTJP041EIUQM
Positive,Positive, A236NLGXN9S2LH
Neutral,Positive, A3O05WP3Y3GMC2
Neutral,Negative, A34ALD3EHJND7R
Positive,Positive, A2H8KHYX2CSKSS
Positive,Positive, A15VW1CPMFEB3U
Positive,Positive, A2A0MN26VVEUVK
Positive,Positive, A2E9EVCRU4NJRS
Positive,Positive, AWM8M0349EM7D
Negative,Negative, A2NQ9M97S8DSBD
Positive,Positive, A1ZWFR16E0C6NC
Negative,Negative, A32JSIWJB0GC01
Positive,Positive, A1U5F97SY4731X
Neutral,Positive, A13VAYMIADZS82
Positive,Positive, ATJHC2SJ11HZ9
Positive,Negative, A390ROIRHR7AF4
Positive,Positive, A120Z7E76G40V0
Positive,Positive, A20P6RYHZK33FL
Positive,Positive, AUWRYH2THSJ87
Positive,Positive, AU1D4CRLVPMJZ
Positive,Positive, AMMZQQ5M5BD5Q
Positive,Positive, A1GVI19J1PRGAE
Positive,Positive, ABY8DGOE6OVUA
Neutral,Neutral, A16UW846YZG3D1
Positive,Positive, A2TMOMRZ589JZV
Positive,Positive, A20UGDU4QOT7O3
Positive,Positive, A3GA5P6WBHF6GP
Positive,Positive, A3GSWP9F26DC50
Positive,Positive, A2ACDT4STEE9NW
Positive,Positive, A2WXZP7YHPUVUJ
Negative,Positive, A1WIU79FDKVQN
Positive,Positive, A2UVFEZ7UDBRAA
Positive,Positive, A28V71OO0SOEKU
Positive,Positive, AO48P32VN91LW
Positive,Positive, A35X21R32DWAJG
Positive,Positive, A16DP3TXU4EZ7S
Positive,Positive, A3TS38212AJQZH
Positive,Positive, A13BETY5EHX0O0
Negative,Negative, A2PPO6VQ9ZGLU0
Positive,Positive, A2E1NX5E24YWPV
Positive,Positive, AQFWZNBHLW1ON
Positive,Positive, A1CVDXW7G8NWXE
Negative,Negative, AFU8BSJZ84O02
Positive,Positive, ATVYIUB4PGFP2
Negative,Positive, N/A
Negative,Positive, AI4W3UJ2TJKR6
Positive,Positive, A18CUY4M0MGG2C
Negative,Positive, A2KIFVZ5AH9PFC
Negative,Negative, A2MM09W09BDM42
Positive,Positive, A7YD0A41VK017
Positive,Positive, A1FWN4IK6CB0Q7
Negative,Positive, A10C9U3XPIGIIS
Positive,Positive, A29JBW05BSM9L3
Positive,Positive, A33KHN41V5JLZ7
Positive,Positive, A2PEYTXTWYRBJ1
Neutral,Neutral, N/A
Negative,Negative, A3JBCRF6HOSXJ6
Positive,Positive, AOR0ERFU1YDWO
Positive,Positive, A1ALAI6G3D4BAC
Positive,Positive, A1ZX6ZHWLJK4FK
Positive,Positive, A3HROAWK5NYV2Y
Positive,Positive, A1YNGXD5PO2BAC
Positive,Positive, A1HM14JXVA08IK
Positive,Positive, A2EDUDEQBTGQY4
Positive,Positive, AXTCEMRP9OHI6
Positive,Positive, N/A
Positive,Positive, A1343YWCH1UQG4
Positive,Positive, ALJEWFVOTSRR8
Positive,Positive, A3918VAAHJK91Z
Positive,Positive, ALJS25W3BBE8P
Positive,Positive, A4UWO97MKQOMI
Positive,Positive, A2NHZ9R1JM7N0Y
Positive,Positive, A2EZTM9WY5B5IL
Positive,Positive, A3FHW56LY7QEDC
Positive,Positive, A3C0ZPN02BQP1B
Neutral,Positive, AL19F57XWS1P7
Positive,Positive, A2YQCD2AX5W3J9
Neutral,Positive, A1YCOOTQE8AKKC
Negative,Positive, A1W3ARWW92MZKQ
Positive,Positive, A2JF5I3VP5MD7L
Positive,Positive, AZ402CMIJAYH9
Positive,Positive, A4XF0Z4VW0QBP
Neutral,Positive, AXLH4MNHL4F0B
Negative,Negative, A1EFUL0P3KJ1O1
Positive,Positive, A16U94KR22U9LM
Positive,Positive, AZN9QGQDSZH3D
Positive,Positive, A1JVEOIYFZO6T0
Neutral,Positive, A2JFG6MU5YSMC1
Neutral,Positive, A1XEUEKWAR6YF7
Neutral,Negative, A1U6CREM97G8CH
Positive,Positive, A3BVIZDJ2L9U23
Positive,Positive, A2M5J67M5EWCCN
Positive,Positive, A2KLYZJFB6QPL7
Positive,Positive, AV3OWWLPZFMFM
Neutral,Neutral, A344O943ZYALOA
Positive,Positive, A2VQFCM25JZYCE
Positive,Positive, A18HIG1RPSDK9F
Positive,Positive, A18SSVXRP2WV2Z
Negative,Positive, A3Q55AQLZVUJYT
Positive,Positive, A26Q4X4RQYSTHK
Positive,Positive, A3FT9A5AI217WV
Positive,Positive, AQNBWD9GH670S
Negative,Negative, A401Q1453L8H4
Negative,Positive, A2BZJCNEDLKID5
Positive,Positive, A1LHOKYENR7HP2
Negative,Positive, AHP5H73TD0BIO
Positive,Positive, A2BY3A7URABLI
Positive,Positive, A3EGDZM5T7YLB2
Positive,Positive, A192KERU4RJBJ2
Negative,Negative, A1VD17IUTAB9YB
Positive,Negative, AGJDIJRX16Q
Positive,Positive, A3RLTYE60MAU3L
Positive,Positive, A1ILMM3PSYEINH
Positive,Positive, A33BIN0VIKPF3A
Positive,Positive, A3KXB72QILJSEM
Positive,Positive, ADGGMG77XY6AZ
Positive,Neutral, A2F7Q3X7PFJPTF
Positive,Positive, A2BZ3H2CI1R6WQ
Negative,Positive, A1IEE4X7Q1YGKO
Negative,Negative, A1K5OB4RGFF1LI
Positive,Positive, A12EGNP8WH406I
Negative,Positive, AA60WBN9H0YTY
Positive,Positive, A3JAVVZYN7PR0X
Positive,Positive, A2L1SO9J3PQVPG
Positive,Negative, A1LWW5M1Z8BRU5
Neutral,Positive, A1KG6HFO8D0W3Q
Positive,Positive, AWZ62BY6RWAKQ
Positive,Positive, A2US68WPYTIB68
Positive,Positive, AF8H2ZMK49Z4B
Positive,Positive, A2FC6AQ44YWQ2M
Positive,Positive, A1DOJEUQP31BFF
Positive,Neutral, A2KTQLCQUO05K9
Positive,Positive, A28O2DCCSDVO7F
Negative,Negative, AW9P4RG7KNPO6
Positive,Positive, A32AEMRLFOUD5E
Positive,Positive, A149STNRTN9G53
Positive,Positive, A37MSQJ2TAHFZA
Positive,Positive, A2HVR8FTFA4PJM
Positive,Positive, A3AC818XR6X67J
Positive,Positive, AQVMJXL9NOKO7
Positive,Positive, A24ZISGRTWQ6DD
Positive,Positive, A2Q91MV6PQDJZA
Positive,Positive, A30X9M0J5WOVAS
Neutral,Negative, A244MN8L3XRJQ3
Positive,Positive, A3EXW4HNYX7HF5
Positive,Positive, AD9F95NF4E68I
Positive,Positive, A216T6LG9IKBDA
Positive,Positive, AAW9LO0LBLBVO
Negative,Negative, AOR2022OSI5YR
Positive,Positive, A72F4AE25P8HQ
Positive,Positive, A12P4WIB7T1MER
Positive,Positive, A22P9AP6QIU36F
Positive,Positive, A2HGBCDQHR0LNZ
Neutral,Neutral, A2RQYK68CW77V6
Positive,Positive, A3KWK7UD5PDIRR
Positive,Positive, AVXA4QX0RPYID
Positive,Positive, A2TQUGCALNLJZB
Positive,Positive, A2FJBFJENQUQRG
Positive,Negative, N/A
Positive,Positive, A1UPH5EIK4R06C
Positive,Positive, A2OZYJWZPPO57A
Positive,Positive, AIO2JSN90VX94
Positive,Positive, A1FYBEMAFWPWDS
Neutral,Neutral, A3UEKVTO4ADF29
Positive,Positive, A1YES0ZOJTWRK4
Positive,Positive, APZM2BZ4BPOKM
Neutral,Neutral, AWD7UL2W5H9MA
Positive,Positive, A9W9TKXX9LDRN
Positive,Neutral, A2QIW5B484ZFO6
Positive,Positive, A129DC67W7DK75
Positive,Positive, A3RZ26AS9NM90E
Positive,Positive, A33BX1BKBAQB9O
Negative,Negative, A2QSW779T83XZW
Positive,Positive, A1ZL7S90GFB4B9
Positive,Positive, ARHNGN09PR6KC
Positive,Positive, A2VD9X2JW1S97K
Negative,Positive, A2RWM45RXTJLGZ
Positive,Positive, A2NVDURNDIEWYF
Positive,Positive, A23T1NXPS0IUAR
Negative,Negative, AQ39N916NH0EG
Positive,Positive, A3PPLNFICXCH5F
Positive,Negative, A29U45I48MY6FH
Positive,Positive, A3I4RA1CHLNRYZ
Neutral,Positive, A32KNCTY2HCHRH
Negative,Negative, A6YVAK8FR4KRC
Positive,Positive, A149ZKKDMDJT51
Neutral,Neutral, A1D9EZOCUR6D23
Positive,Positive, A2WHO3A53YN5D2
Positive,Positive, ATX6A3ZO3N6BK
Neutral,Positive, AC9JAT85740ME
Positive,Positive, A3W4D8XOGLWUN5
Negative,Negative, A37X7PUPILGAQ5
Positive,Positive, A3P6168PEOZOAG
Positive,Positive, A298Z52O0H14SA
Positive,Positive, A13RIR54CE7CZC
Positive,Positive, A38PF3BZTCAGJB
Positive,Positive, A2J040FYUPCAA6
Positive,Positive, ASKITV2MUUDYT
Positive,Positive, AXLDF1J7GM40M
Positive,Positive, A1O0IQENF2G8RW
Neutral,Positive, AEU2TV5GD1KIV
Positive,Positive, A14UGNLV27BH6C
Positive,Positive, A3QY4KQPKNTKTU
Positive,Positive, AYME4A1G61L71
Positive,Positive, A3PX104ZACADMR
Positive,Positive, A33I3SHC17044G
Positive,Positive, A3M9RXX4THGIXH
Positive,Positive, A1HFCB56ZMQD8C
Positive,Positive, A2KLD56Y6NWU6
Positive,Positive, AGVWTYW0ULXHT
Positive,Positive, A33HF2FQDAQ7KJ
Positive,Positive, A2ISDNUSCLB1ZL
Negative,Negative, A2L76F6WPU2XXY
Neutral,Neutral, A371U0JE3SUEC4
Positive,Positive, A2LPZE0WRKZBQQ
Positive,Positive, A1Z1SAA37G03TT
Positive,Positive, A2FFK29YMYZZY
Positive,Positive, ANB3ALNRFCB4V
Positive,Positive, A3JM4SFJVTECTF
Positive,Positive, AGLR0IIPOO53R
Negative,Negative, A3Q1OQ838G9UB2
Positive,Positive, A25I8JE1JTSQWY
Negative,Negative, A2UN263YILIFJV
Negative,Negative, A144LU835B12PC
Positive,Positive, A37OTFI0H4VXOF
Positive,Positive, A3NKXXXZCM6LGO
